product,rating,rating count,price,product url
Plant Stand Indoor Outdoor，Tall Black Metal Rustproof Stable Plant Stands，2 Tier 27.1 inch Multiple Plant Rack for Planter Corner Garden Living Room & Garden  ,5.0 out of 5 stars,1  ,19.1,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfYXRmX25leHQ6MjAwMDkxODQ2MzIzNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FOutdoor%25EF%25BC%258CTall-Rustproof-Stands%25EF%25BC%258C2-Multiple-Planter%2Fdp%2FB0BB64C5QH%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-100-spons%26psc%3D1
"Nihow Ceramic Planter Pots for Indoor Plants - White Threaded Design Flower Pot with Drainage Hole for Aloe,Orchid,Decorative Plant Pot for Planters Indoor Plants 4 inch  ",5.0 out of 5 stars,2  ,15.99,https://amazon.com/Nihow-Ceramic-Planter-Indoor-Plants/dp/B0B31MH6F2/ref=sr_1_101?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-101
"Ekirlin 4 inch Plant Pot - Ceramic Flower Planters Indoor - Modern Succulents Containers with Drain Hole Saucer, Decorate Home, Office & Outdoor (Pink)  ",4.7 out of 5 stars,"1,887  ",13.59,https://amazon.com/Ekirlin-inch-Plant-Pot-Succulents/dp/B08CXN4L5B/ref=sr_1_103?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-103
"Indoor Garden with LED Grow Light, Small Indoor Plants Hydroponics Growing System, Indoor Plants Herb Garden Kits for Adults with Automatic Timer, Aerogarden 9 Seed Pods, LED Adjustable Height  ",3.5 out of 5 stars,40  ,32.99,https://amazon.com/Hydroponics-Langkou-Germination-Automatic-Adjustable/dp/B094HRY171/ref=sr_1_104?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-104
"LE TAUCI Ceramic Plant Pots, 5.5 Inch Embossed Indoor Flower Pot with Drainage Hole and Saucer, Set of 2, Reactive Glaze Blue  ",4.9 out of 5 stars,87  ,23.99,https://amazon.com/TAUCI-Ceramic-Planters-Drainage-Reactive/dp/B09MZKV239/ref=sr_1_107?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-107
"JPSOR Faux Plants Indoor, Artificial Plants for Home Decor Indoor Small Fake Plant Fake Potted Plants Faux Pothos with Black Plastic Pot for Outdoor Living Room Bedroom Office Garden Decor  ",4.1 out of 5 stars,144  ,17.99,https://amazon.com/JPSOR-Artificial-Plastic-Outdoor-Bedroom/dp/B09N6NXNGW/ref=sr_1_108?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-108
"Zoowalker Plant Climbing Wall Fixture Clips 30 pcs Green Thumb Clips Plant Fixer Wall Vines Fixing Clips Self-Adhesive Hook Plant Vine Traction for Indoor Outdoor Decoration,Wire Fixing  ",5.0 out of 5 stars,3  ,9.59,https://amazon.com/Zoowalker-Climbing-Self-Adhesive-Traction-Decoration/dp/B0B6QT6J32/ref=sr_1_110?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-110
"Fox & Fern Flower Pot, Planter, Plant Pots Indoor, Planters for Indoor Plants, Flower Pots for Indoor Plants - 3D Line Texture - Polystone - Including Drainage Plug - Matte White - 8 Inch Plant Pot  ",4.8 out of 5 stars,411  ,31.99,https://amazon.com/Fox-Fern-Flower-Planter-Planters/dp/B07T3Y77DM/ref=sr_1_111?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-111
"Hydroponics Growing System, 12 Pods Indoor Garden with 10.0L Aquarium System, Grow Light, Drainage System, Automatic Timer, Hydroponic Herb Garden kit Including 70 Packs Accessories  ",3.5 out of 5 stars,2  ,209.99,https://amazon.com/Hydroponics-Automatic-Hydroponic-Including-Accessories/dp/B0B9WTKQS1/ref=sr_1_112?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-112
"Plant stand, Kcysta Plant Stand Indoor Outdoor, Adjustable Plant Shelf, Black  ",4.8 out of 5 stars,8  ,11.19,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfbXRmOjIwMDA4NDM2NjY2NDc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPlant-Kcysta-Indoor-Outdoor-Adjustable%2Fdp%2FB0B4C83NWW%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-113-spons%26psc%3D1
Honeycomber 1000 - Adjustable Scrog System for Plants - Horizontal Trellis & Plant Trainer - for Indoor or Outdoor Growing - Beginner Friendly Scrogging Kit with Reusable Screen Panels and Wheels  ,4.6 out of 5 stars,5  ,39.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfbXRmOjIwMDA2MjM4OTUzMTk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FHoneycomber-1000-Adjustable-Horizontal-Scrogging%2Fdp%2FB0B1729CPF%2Fref%3Dsr_1_115_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-115-spons%26psc%3D1
"10 Inch Planter Pot with Stand, Mid-Century Tall Plant Pot with Legs for Indoor Plants, Medium, Black, 88-ST-2-M  ",4.7 out of 5 stars,596  ,79.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfbXRmOjIwMDA5MTYwMjUyMzY5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FInches-Planter-Mid-Century-Finishing-Drainage%2Fdp%2FB07SG2JFYR%2Fref%3Dsr_1_116_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-116-spons%26psc%3D1
Neatness Plant Pots with Drainage Holes and Saucers - Flower Pots for Indoor Plants and Planters for Outdoor Plants - Set of 6 Multicolor Pastel 7.5 Inch Plant Pots with Plant Labels  ,4.8 out of 5 stars,28  ,19.99,https://amazon.com/Neatness-Plant-Drainage-Holes-Saucers/dp/B0B1TWDHS6/ref=sr_1_118?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-118
"Bonsai Tree Starter Kit with Complete Growing Kit - Bonsai Pot, Soil, Pruner, Watering, Markers & Guide - Garden Gift for Women & Men  ",3.7 out of 5 stars,831  ,23.99,https://amazon.com/Bonsai-Tree-Seed-Starter-Kit/dp/B09J1M1ZVS/ref=sr_1_119?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-119
Sggvecsy Fake Hanging Plants 3 Pack Artificial Hanging Eucalyptus Plants Fake Hanging Plants Tall Potted Mandala Greenery Pea Pod for Home Indoor Outdoor Wall Garden Wedding Decor  ,4.5 out of 5 stars,44  ,17.89,https://amazon.com/Sggvecsy-Hanging-Artificial-Eucalyptus-Greenery/dp/B09XB95JGG/ref=sr_1_120?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-120
"Planters for Indoor Plants, Pack of 6 Flower Pots, HEMOPLT Self Watering Planter Pots, 5.1"" / 6.8"" Decorative Garden Pots for Plants, Flowers, Succulents & Cactus (Gold/Silver/Rose Gold)  ",4.2 out of 5 stars,49  ,23.99,https://amazon.com/HEMOPLT-Watering-Outdoor-Planters-Container/dp/B09NZXJ7RQ/ref=sr_1_122?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-122
Set of 2 Artificial Potted Plants Potted Eucalyptus Plant Artificial Grass in Modern Concrete Plant Pots Outdoor  ,4.6 out of 5 stars,652  ,15.99,https://amazon.com/Artificial-Potted-Plants-Eucalyptus-Concrete/dp/B08DY2XKF6/ref=sr_1_123?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-123
Planters for Indoor Plants - Set of 2 Metal Planters with Stands - Indoor Plant Pots for Indoor Plants - Mid Century Plant Stands with Pots - Plant Pots Indoor Planter (Teal/Gold)  ,4.6 out of 5 stars,3  ,79.99,https://amazon.com/Planters-Indoor-Plants-Century-Planter/dp/B09WBXMMFK/ref=sr_1_124?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-124
"MUFGA 8 Pods Hydroponics Growing System, Indoor Garden with LED Grow Light, Plants Germination Kit, Mini Herb Garden with Pump System, Height Adjustable (No Seed)  ",4.9 out of 5 stars,12  ,49.99,https://amazon.com/MUFGA-Hydroponics-Growing-Germination-Adjustable/dp/B0B5WP4XQ8/ref=sr_1_125?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-125
"Ceramic Plant Pot 2 Pack, Flower Pot for Indoor Plants, 4.7 + 6 inch Plant Pot Set, Small Plant Pot Indoor Boho Planter Plant Pot with Drainage, for Cactus Succulent Snake Plants Bamboo and Outdoor  ",4.6 out of 5 stars,26  ,18.99,https://amazon.com/Ceramic-Planter-Drainage-Succulent-Outdoor/dp/B09TKS8BLN/ref=sr_1_127?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-127
"JPSOR Faux Plants Indoor, Pothos Small Fake Plants for Home Decor Indoor Fake Potted Plant Artificial Plants for Living Room Shelf Home Office Decor（White Ceramic Pot）  ",4.4 out of 5 stars,129  ,21.99,https://amazon.com/JPSOR-Plants-Artificial-Decor%EF%BC%88White-Ceramic/dp/B09N6X4DM2/ref=sr_1_128?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-128
"Succulent Pots 3 Pack, 3.15 Inch Small Plastic Succulent Pots with Drainage, White Succulent Planters Flower Pots for Plants , Plants Not Included  ",4.6 out of 5 stars,24  ,7.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfbXRmOjIwMDA4NDUzODc0MTU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSucculent-Plastic-Drainage-Planters-Included%2Fdp%2FB0B7RTWFVL%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-129-spons%26psc%3D1
"Succulent Pots, Warmplus 3 inch Mandala Planter Pot with Drainage and Bamboo Tray, Small Pots for All House Plants, Succulents, Flowers, Cactus, Pack of 6 - Plants Not Included  ",4.7 out of 5 stars,583  ,26.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfbXRmOjIwMDA4OTg5NzE3MzE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSucculent-Warmplus-Mandala-Drainage-Succulents%2Fdp%2FB095YDFZKD%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-130-spons%26psc%3D1
"Almasa Macrame Plant Hanger Hanging Planter Basket, Handmade Cotton Hanging Plants holder-41.3inch, White Color(no Hooks),(no flowerpots) Tassels Included  ",4.5 out of 5 stars,5  ,9.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3MTI4NTk2MTAxNDA2ODQ0OjE2NjU1NjY3MDc6c3BfbXRmOjIwMDA1NzI0MTMyMDE1MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FAlmasa-Handmade-holder-41-3inch-flowerpots-Included%2Fdp%2FB08RC7Z8QL%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566707%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-131-spons%26psc%3D1
3 Pcs Small Potted Plants Fake Eucalyptus Plants and Tropical Snake Plant in Black Geometric Concrete Ceramic Pots for Modern Home Kitchen Windowsill Table Shelf Indoor Outdoor Greenery Decor  ,4.6 out of 5 stars,11  ,19.99,https://amazon.com/Eucalyptus-Tropical-Geometric-Concrete-Windowsill/dp/B09ZHPDZ3C/ref=sr_1_133?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-133
"Fox & Fern Plant Pot, Plant Pots Indoor, Planters for Indoor Plants, Flower Pots for Indoor Plants - Fits Mid Century Modern Plant Stand - Drainage Plug - Fiberstone - Matte White - 12 Inch Planter  ",4.8 out of 5 stars,"6,901  ",55.99,https://amazon.com/Plant-Pot-Fox-Fern-Mid-Century/dp/B07D9VB36M/ref=sr_1_134?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-134
Faux Plants Indoor - Fake Potted Pothos Plant for Home Decor Artificial Greenery with White Ceramic Planter for Bedroom Living Room Office Garden Table Shelf Decor  ,4.0 out of 5 stars,42  ,19.99,https://amazon.com/Faux-Plants-Indoor-Artificial-Greenery/dp/B09VDJ48HK/ref=sr_1_136?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-136
"Lutron Caseta Wireless Pedestal for Pico Smart Remote, L-PED1-WH, White  ",4.9 out of 5 stars,"1,503  ",9.97,https://amazon.com/Caseta-Wireless-Pedestal-Remote-L-PED1-WH/dp/B003WGU2MU/ref=sr_1_137?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-137
"Black Ceramic Planters for Indoor Plants,Set of 2Pcs,7+5.6 Inch Plant Pot,JOYONIC House Plant Pots with Drainage and Plug,Flower Pot Nursery Planting Pot for Indoor Plants,Succulents,Snake Plant  ",4.8 out of 5 stars,17  ,22.18,https://amazon.com/Ceramic-Planters-Drainage-Planting-Succulents/dp/B0B1CZFHK8/ref=sr_1_138?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-138
HOBBYMATE Planter Pot Indoor Outdoor Plant Pot | 6 inch Plastic Plant Pot for Small & Medium Size Plant - Pack of 2 Gray Color  ,2.9 out of 5 stars,3  ,7.9,https://amazon.com/HOBBYMATE-Planter-Indoor-Outdoor-Plastic/dp/B0B3RR2T45/ref=sr_1_140?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-140
"Ceramic Orchid Pot with a Drainage,Indoor Plant pots, Snake Plant Pot,6 inch Plant Pot,Column-Shaped Gardening pots ,Antique Indoor Plant pots,Decorative Plant Pot (Light Blue)…  ",4.5 out of 5 stars,243  ,15.99,https://amazon.com/Ceramic-Drainage-Column-Shaped-Gardening-Decorative/dp/B09NPX2HK1/ref=sr_1_141?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-141
"WXBOOM Artificial Hanging Plants, 3 Pack Fake Hanging Plants Fake Potted Greenery Plants Faux Eucalyptus Vine, Mandala Vine in Pot for Home Room Indoor Outdoor Shelf Decor  ",4.3 out of 5 stars,287  ,22.99,https://amazon.com/WXBOOM-Hanging-Artificial-Greenery-Eucalyptus/dp/B09JW3XQ4N/ref=sr_1_142?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-142
"Phoenix Vine 4 Inch 6 Inch Self Watering Plants Pot, Design Terracotta Pots for Plants, Indoor Cylinder Terra Cotta Planter Pots with Glass Vase Set  ",4.7 out of 5 stars,78  ,40.99,https://amazon.com/Phoenix-Vine-Watering-Terracotta-Cylinder/dp/B09TK3CSRT/ref=sr_1_143?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-143
"2 Pack Seedling Heat Mats - MET Standard Warm Hydroponic Heating Pad for Indoor Gardening, Durable Waterproof 20"" x 20.75""  ",4.7 out of 5 stars,50  ,38.99,https://amazon.com/Pack-Seedling-Heat-Mats-Hydroponic/dp/B0BCZ6FC7Y/ref=sr_1_144?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-144
"Hanging Planter with 3 Ceramic Pots - Hanging Planters for Indoor Plants, Succulents, Vine Plants, Flowers - Indoor Plant Hanger - Modern Home Decor for Wall, Kitchen, Window - Hanging Plant Holder  ",4.7 out of 5 stars,209  ,57.99,https://amazon.com/Hanging-Planter-Ceramic-Pots-Succulents/dp/B08S398D35/ref=sr_1_146?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-146
"Succulent Pots 6 Pack, 3.15” Ceramic Funny Succulent Planters with Drainage and Bamboo Tray, Small Plant Pots with Plant Labels for Indoor Outdoor Plant, Birthday Gifts for Women - Plants Not Included  ",5.0 out of 5 stars,2  ,31.99,https://amazon.com/Succulent-Ceramic-Planters-Drainage-Birthday/dp/B0B51JCJL1/ref=sr_1_147?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-147
"15 Pods Hydroponics Growing System with Tank Alert, Indoor Herb Garden with Grow Light, 30.31 Inches Adjustable Height, Indoor Gardening System with 5.5L Water Tank, Black  ",4.0 out of 5 stars,7  ,159.99,https://amazon.com/Hydroponics-Growing-System-Adjustable-Gardening/dp/B0B5R6Z3Q9/ref=sr_1_149?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-149
"M1200 LED Grow Light with Daisy Chain Function, Dimmable Full Spectrum LED Plant Growing Light with 360pcs LEDs, Wide Footprint 3x3ft for Indoor Plants  ",4.7 out of 5 stars,773  ,69.0,https://amazon.com/MIEEMCLUX-Function-Dimmable-Spectrum-Footprint/dp/B0925XB45V/ref=sr_1_151?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-151
Tagobar Plant Pots Plant Indoor - 4.7 Inch Modern Ceramic Pots for Plant Flower Pot with Drainage Hole for Home Office Decoration (Pink & Plant Not Included)  ,5.0 out of 5 stars,2  ,10.39,https://amazon.com/Tagobar-Plant-Pots-Indoor-Decoration/dp/B0B5198JNH/ref=sr_1_152?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-152
"Fake Potted Plants - Set of 4 Artificial Potted Flowers Faux Plants Lavender in Macaron Pot Plastic Flowers Bonsai for Indoor Outdoor Home Kitchen Office Desktop Wedding Decor -(Medium,10.5 inch)  ",4.4 out of 5 stars,202  ,25.99,https://amazon.com/Fake-Potted-Plants-Artificial-Lavender/dp/B09TRBSQFY/ref=sr_1_153?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-153
"MONMOB 4.7"" Pack of 2 Dog Succulent Pot/Pig Pen Pencil Holder/Indoor Plant Pots/Cactus Bonsai Flower Pots for Home Office Desk Decoration  ",1.0 out of 5 stars,1  ,9.99,https://amazon.com/MONMOB-Succulent-Pencil-Holder-Decoration/dp/B09X41MZZB/ref=sr_1_154?keywords=indoor+plants&qid=1665566707&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-154
"LINZINAR Plant Stand 4 Tier 5 Potted Indoor Plant Shelf Multiple Stands for Garden Corner Balcony Living Room (4 Tier 5 Potted, Black)  ",4.1 out of 5 stars,935  ,31.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05661873JM1IL816VTQJ&url=%2FLINZINAR-Potted-Indoor-Multiple-Balcony%2Fdp%2FB09H5BB7KV%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-145-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_atf_next
"Plant Stand Rack with Wheels, Iron Plant Stand 5 Tie 6 Pots Indoor Outdoor Plant Shelf Flower Stands, Garden Shelves Plant Display Holder Rack for Living Room Corner Balcony Lawn Patio (Green)  ",4.3 out of 5 stars,66  ,50.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04832501TZY65AH6ONMM&url=%2FWheels-Outdoor-Shelves-Display-Balcony%2Fdp%2FB09C792SKQ%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-146-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_atf_next
"Shprout 6 inch (Small), 9 inch (Medium) and 12 inch (Large) - Set of 3 Licorice Black Planters, Hand Glazed Ceramic Pots for Plants with Matte Finish - Modern & Large Planters for Indoor Plants  ",4.3 out of 5 stars,41  ,94.95,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A09236043AXVSM23A8U40&url=%2FShprout-inch-Small-Medium-Large%2Fdp%2FB09G9D4S4X%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-147-spons%26psc%3D1&qualifier=1665566711&id=1907418054387735&widgetName=sp_atf_next
European-Style Retro Flower Stand/Plant Stand Wrought Iron Flower Stand 4-Layer Plant Flower Pot Stand with Brake Wheel Frame Brown Flower Stand  ,4.0 out of 5 stars,22  ,43.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A02452233EZCX8QR6JVN5&url=%2FEuropean-Style-Retro-Flower-Wrought-4-Layer%2Fdp%2FB08BZDQKXC%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dindoor%2Bplants%26qid%3D1665566711%26qu%3DeyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%253D%253D%26sr%3D8-148-spons%26psc%3D1%26smid%3DA3RHHD9SPWMO24&qualifier=1665566711&id=1907418054387735&widgetName=sp_atf_next
"4 Pack Small Trellis for Potted Plants, Stackable House Plant Trellis w/ Cable Ties for Climbing Plants Indoor, Gold Monstera Trellis Plant Support Stakes for Indoor Plants  ",4.6 out of 5 stars,14  ,15.96,https://amazon.com/Trellis-Stackable-Climbing-Monstera-Support/dp/B09ZSJ46VK/ref=sr_1_149?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-149
"Fyheart Grow Lights for Indoor Plants,Full Spectrum Grow Light,Height Adjustable Plant Light for Indoor Plants,Grow Lights with 6 Light Tubes,3 Light Modes,5 Dimmable Brightness,4/8/12H Timer  ",4.4 out of 5 stars,464  ,31.35,https://amazon.com/Fyheart-Spectrum-Adjustable-Dimmable-Brightness/dp/B0B8HTJXJK/ref=sr_1_150?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-150
"UEHICT Plant Grow Lights for Indoor Plants - Full Spectrum LED Grow Light, 96 LEDs Clip on Light UV Plant Growing Lamps, Auto Timer, 10-Level Dimmable, 3 Light Colors for Seed Starting, Indoor Growth  ",4.2 out of 5 stars,6  ,19.12,https://amazon.com/UEHICT-Plant-Lights-Indoor-Plants/dp/B0B5YX9ZDG/ref=sr_1_151?keywords=indoor+plants&qid=1665566711&qu=eyJxc2MiOiI3LjU4IiwicXNhIjoiNy40MiIsInFzcCI6IjYuNzcifQ%3D%3D&sr=8-151
